Domain,blzpack_comp,bsc_comp,bzip2_comp,GeCo3_comp,gzip_comp,JARVIS_comp,lizard_comp,lz4_comp,lzop_comp,mbgc_comp,MFCompress_comp,naf_comp,NUHT_comp,snzip_comp,zip_comp,xz_comp,zstd_comp
archaea,0.32132097928780107,0.258577880032119,0.2834729522713942,0.23987079248303142,0.3039711194762249,0.24021228048574023,0.283695051737786,0.39641527664671566,0.3757704668454852,0.24797974908455156,0.2400711251304191,0.2449282542792113,0.2572813506684814,0.48213000981413884,0.2937953571720094,0.272500858974432,0.3018455136856932
archaea,0.32052200543778575,0.25860657427745903,0.2820885715778101,0.23716244148240842,0.304840399064195,0.23814173826575646,0.2822139320579187,0.3968615893839467,0.3761270759393101,0.24703767137409932,0.23796926317233352,0.2431910840107656,0.2606673246259117,0.4821600490445387,0.2950199449623506,0.2707918328746863,0.3024832921421522
archaea,0.3191249187740896,0.2565870875281509,0.2816931262851497,0.23823401429742025,0.30370479166110326,0.23861433697832782,0.2829971915863309,0.3939239680971328,0.3743340588031084,0.24623968542206318,0.23856208236095203,0.24572284384151824,0.25945558611726793,0.4811800678291986,0.29376630081626476,0.27112986354047053,0.3011083442376336
archaea,0.30991962126328687,0.24778017482065018,0.2747043630710433,0.2273144506228058,0.29834793126533726,0.2261645861521795,0.27573842018526756,0.38348037625497605,0.3673969473452209,0.23273405291890686,0.229705624217062,0.23780122822349578,0.251170404930857,0.4762943883788525,0.2862769394036622,0.26047130550597003,0.29496951895072154
archaea,0.31234646133735067,0.2515507305291853,0.2779689455351236,0.23094110597051365,0.2988390444534781,0.22991975691004582,0.27837346660608814,0.3858166543118359,0.3674685350359087,0.2393445563021593,0.23136718114801616,0.24041464406131186,0.2503539061192281,0.47865882334186216,0.28672493364260265,0.26396454562120886,0.29591652916935685
archaea,0.30683469816399966,0.2447737513369946,0.2734796178081075,0.22598327628178458,0.2955768019922414,0.22544109595025708,0.2737717693015668,0.3808565751672044,0.36440013084808714,0.2296800707344103,0.22688902631585928,0.23705155914766582,0.2464986039956647,0.4746191102858673,0.2826418301979738,0.25896048147867284,0.29264105560006837
archaea,0.31895446959916873,0.25802252904688433,0.283297451116219,0.23565443558341986,0.3021787131206902,0.23287717089622678,0.2815853380144211,0.3945350136969048,0.373660812683019,0.24461609307597845,0.23554917143552148,0.24136229100412482,0.2557162930193016,0.4808182326269719,0.2921022387354766,0.266211152744104,0.3007755675556535
archaea,0.3238943173921312,0.26003336719325304,0.28290458623148107,0.24249310829251897,0.30387355077590894,0.24345401966031965,0.28489517095053235,0.39798039249265194,0.3773976473514903,0.25046170569270276,0.2435034413029608,0.24663421281996048,0.2559733314826048,0.4820784282267347,0.2945195601875846,0.2744456151704458,0.3029650113161835
archaea,0.3103874411037442,0.24981582748543868,0.27803539673319133,0.23045577804649148,0.29894481946642276,0.2297885684377707,0.27681963557211436,0.3851670461399444,0.3674998386403951,0.23746068946177112,0.23102433522073687,0.23655318078730134,0.252519991898635,0.4769895639284498,0.2862207800012018,0.26411562695439866,0.29565475276370057
archaea,0.3130687304137687,0.25196024469932415,0.28007509252206725,0.23084430146658322,0.30004429198611565,0.230245903055701,0.2770450758986733,0.38859898332286263,0.36946929305171783,0.23738836658938733,0.23124219668464396,0.23536242519936026,0.25527491609541125,0.4785439611861357,0.28760102371937785,0.26425006625265707,0.29696053194860644
archaea,0.2991914494440481,0.23813400162023451,0.2678253541243847,0.21824069773016186,0.2902651453086638,0.21804761849659385,0.2675123394371741,0.3721418233970482,0.35890838494213306,0.22371117263331194,0.22218501478750027,0.2324321730791702,0.24643329719030965,0.46999171604508716,0.27701767178435344,0.2522630733407447,0.2870406697143439
archaea,0.31575606762448405,0.2529365774439005,0.27822306466280977,0.23481512877908411,0.3005862028210331,0.23425984040841985,0.2802822417733056,0.3896386895839958,0.37131774972096765,0.23940727941856435,0.2350170959111102,0.242364008511661,0.25076118836871536,0.4789572275682473,0.28921523296542767,0.2669908073863336,0.29852949830553066
archaea,0.32162746901937045,0.2583709703312603,0.2830670040452628,0.23964593076536345,0.3038942177940867,0.24058953161666757,0.2834079612004674,0.39742184700367744,0.37603299829074105,0.24810199688565956,0.23994941635986133,0.24347521822997512,0.25747831865378584,0.48234353868795116,0.29316798402372185,0.2725768557686621,0.3020805841798862
archaea,0.30458487639924237,0.24252071497924357,0.2709608025232114,0.2228620416403154,0.2940433240573307,0.2216538068121399,0.27133169093585774,0.377093398543816,0.362908623301869,0.22807329483158384,0.22586612262406464,0.23563343742696408,0.24842697480201678,0.4734717268284945,0.28120817956850175,0.2565039557638367,0.2909468446367618
archaea,0.31332947671012024,0.2515591180416818,0.2769230692935015,0.2317258774849827,0.299812863681594,0.23014789933700297,0.27747577481056385,0.38708256041760636,0.37020359350331733,0.23591846936526148,0.23290030863767608,0.24015463852340097,0.24987174206877502,0.4788500253788289,0.287724755132115,0.26393089420512195,0.2970017275456875
archaea,0.3082985746652881,0.2476311034058908,0.2768047971548343,0.22603534514158558,0.29623361494078904,0.22677576594741022,0.2749767729541526,0.38389425502444574,0.36526085708781986,0.2352234710444898,0.2269493949185375,0.23564476837819529,0.2535253348429275,0.47632544858665554,0.28390919371683837,0.26249379192498157,0.29345750793781833
archaea,0.2990355833165424,0.23793479750151117,0.26828611726778157,0.21697723040363764,0.29041273423332664,0.21697723040363764,0.2667696151521257,0.3725859359258513,0.35854249445899655,0.22436203908926053,0.21930693197301776,0.2308742292967963,0.2456672174088253,0.47087970985291155,0.277021478944187,0.25209010679024785,0.28726818456578684
archaea,0.29852777791742285,0.23709072125559907,0.26764712166380955,0.21759716372996027,0.29070604825128066,0.21836908098501995,0.26690120753882274,0.3719117144336583,0.3585804632082728,0.22291960968645214,0.22025608920270162,0.23169022758235847,0.2474012402157684,0.47042108014900685,0.27729436146734565,0.25212148785674426,0.2869541693269052
archaea,0.3187673688952858,0.2576692267985469,0.2824409114421155,0.23832224695953588,0.30144947350346935,0.23919807503126983,0.28352442370119824,0.39346727690708655,0.3730344856169534,0.24863780494303353,0.23907130141802066,0.2431125921564047,0.25586014348867264,0.4787574003671992,0.2915751404717396,0.27113104577502883,0.3002394707422086
archaea,0.30349722014195973,0.24652051683308174,0.27539396857625886,0.21925663777904936,0.2961435661653086,0.21927551387473931,0.26929362097415943,0.3820544423931813,0.36394994444545054,0.23496431831957876,0.22039949337132336,0.22949035758380854,0.25323127204471635,0.47636934241097156,0.28334418147322354,0.2550715497855051,0.2917268995874156
archaea,0.3205095013031513,0.25736095093409905,0.28196206761643433,0.23849597771205985,0.30271745574414627,0.23937952763128134,0.28250695317492425,0.3959106494263159,0.3747080732322638,0.24610220312285594,0.23862551730524037,0.24218142513108118,0.2570607531854933,0.4815154124455059,0.29191433350992896,0.27158304131404903,0.301011746347113
archaea,0.30618612749191376,0.24409753448910204,0.27278516914847295,0.22440066434276265,0.2951476723483854,0.22425712771739068,0.27342087353506445,0.3799384738053487,0.36405788910531256,0.22974573905780238,0.22622847216378067,0.23662818138364333,0.2464784775099628,0.47408932282567245,0.28213851048149113,0.25859871698251086,0.2923167181466199
archaea,0.3028278049383943,0.24057893511551137,0.2700592435873833,0.2223240107633368,0.291763709455109,0.22119485664008712,0.26910245283257794,0.37523804096788554,0.3611289692570394,0.2255439997116721,0.2243943480131275,0.23496701275753476,0.24628120345720717,0.4716549825688261,0.27879966959183095,0.2547552183937604,0.2891546343349805
archaea,0.320795145133388,0.25807979411896176,0.2830816724220409,0.23873445964261691,0.30277865220579353,0.2392491613828288,0.28343117945069857,0.39551309058366246,0.3748745816614851,0.2477210715172219,0.2399656009770543,0.2461057308691265,0.25752343599171074,0.48136438033592616,0.2928545546709831,0.27178237172141007,0.30134258250981233
archaea,0.31641441679557253,0.25277405136522973,0.27836967259015727,0.2339616484089322,0.3006181777731719,0.23343795892021774,0.27961325383794083,0.3888116668457246,0.371672968555839,0.2408216953587228,0.23544445799990088,0.2449921610646881,0.25475446400982693,0.4799410725032587,0.2898052958687052,0.26756772431286907,0.2986719921353944
archaea,0.32475710560213833,0.2613545579758769,0.28296793069029036,0.24032494717086528,0.30495045456150754,0.23979458556889469,0.28433449630198276,0.39960445434960806,0.37939854012427715,0.25156480312867685,0.24124075105151235,0.24497919110170988,0.25864038617746393,0.48262034123247416,0.2958361756981065,0.2727673883020348,0.3040470937246162
archaea,0.3041590095733579,0.24270387517518593,0.2717955314505217,0.22338115003101797,0.29268879081540383,0.2237375901492913,0.2714262646388291,0.37786500203265166,0.3619200021558108,0.22779656977658516,0.2248035574527436,0.23525474883646216,0.24591211744621472,0.4724914120202874,0.2798838220083441,0.2566501184327508,0.29016939746561704
archaea,0.307812006237393,0.24581507120709092,0.2737938556487486,0.22596034908217238,0.2964012289646352,0.22446515960389518,0.274090805217963,0.38160451871571854,0.36572080242453153,0.23063724542609632,0.2273658412042605,0.2370752064716129,0.24702301704029492,0.47551808715106836,0.2835129642264709,0.2586924453742572,0.29350760425044464
archaea,0.3035556031973755,0.24137534178504758,0.27083938377521816,0.22258539375791442,0.2936669479472954,0.22131508817136797,0.27109573554468935,0.37643200715956837,0.36265361890172587,0.22627572398600826,0.22611165917339618,0.23590491135920866,0.2480766346372373,0.47336870738463444,0.2808117584443395,0.2553338410511004,0.2906401689511889
archaea,0.3013855755615306,0.24210623898433425,0.27095412809877634,0.22014852383069075,0.2922567492145847,0.21986904867464727,0.26867738304065236,0.37450661025430015,0.3602167818431814,0.2274564246003206,0.22246215284357143,0.2313142584459928,0.24687857017750822,0.47235649667350166,0.27944751746454377,0.25308286668133206,0.28905391886998977
archaea,0.3203076200189815,0.2579268372269075,0.28280854454473864,0.23702089378494975,0.30469944988386716,0.23632983760653783,0.28154839263039544,0.3957417742068812,0.37533974379293605,0.24320776564344196,0.2371719827481024,0.2429078774566747,0.26111497495545183,0.481655855153695,0.2945796997140341,0.26873959325838925,0.3016996357213134
archaea,0.3172655157341068,0.25613522402989314,0.28226139798764993,0.23628831062197028,0.3027250341771744,0.2348876833620186,0.28110013772692155,0.3921381953045811,0.37297109771095965,0.24152176975093997,0.23701477545399094,0.24179790241001506,0.2594703925908201,0.479513938638426,0.2927798946332078,0.2669279138601867,0.3000521961031597
archaea,0.3132843240287207,0.25063359230706816,0.27822927640468387,0.23232625760481793,0.29945741371677037,0.23243169814249998,0.27806508863264806,0.38733492580565404,0.3693023808504671,0.23943560293646957,0.2335244241177876,0.24061494389825214,0.2556103345022395,0.4781384300965769,0.2873496835392495,0.26642883929466976,0.2965512262654437
archaea,0.3187082516717406,0.25679405373066705,0.28199171344447543,0.2381544156853558,0.30187968769674844,0.23767916472966824,0.283259338340773,0.39330954327547285,0.37359689166807747,0.2471368486628184,0.23952030703828736,0.2460620184275547,0.2553227894736525,0.48117571004164966,0.2925207118701865,0.2706837040915244,0.29994511376993693
archaea,0.3177022126620439,0.25567482870710806,0.28104633555767833,0.2372441435266529,0.30127504678913164,0.2370156717707489,0.2828205427768347,0.39188388964866344,0.3728996433259341,0.24547743240488118,0.2388612575289316,0.24586629189545808,0.25494407066590613,0.4803966710420518,0.2916262917121959,0.2698467240735523,0.29985934625790034
archaea,0.31014520842385196,0.24970987704823627,0.2779596314068322,0.2271225455264923,0.2976689286063216,0.22754479459392507,0.27603262721524063,0.38624995929144074,0.3672277431413028,0.2386244399097978,0.22740241549471296,0.2348482742350961,0.2545083240067707,0.47718295181139186,0.2855016366826615,0.2637755778828213,0.2949118669620453
archaea,0.31675490219117286,0.2539410562077636,0.27863088903585487,0.23560212514221945,0.3021298500163938,0.23364101767834297,0.2813906411035427,0.3916236119830221,0.3727102126045314,0.2389149436400483,0.2357332664456406,0.24147192745103963,0.2531671349807695,0.479708738841871,0.2909572295500044,0.26624949224008565,0.2995236288803768
archaea,0.3199984454102427,0.257573217798025,0.28289241562971024,0.23914910549850796,0.3032305051064894,0.23823032463134047,0.28271701735057353,0.3948634326693658,0.37432088084407467,0.24536292911746616,0.2393842291794729,0.2436312513095729,0.257910496184496,0.4811239008036553,0.29263056864189685,0.2703674915004495,0.3007533001236913
archaea,0.30234765682019915,0.2421304508430472,0.2711544922930487,0.22223001136240825,0.29307691576840766,0.22258344359834908,0.27053663483040447,0.37627173981578865,0.3609410435572237,0.22736290891669664,0.22423079848425562,0.23488948384141506,0.2484679524589489,0.47178052643413615,0.28043127948030877,0.2562363728024097,0.2896167988131148
archaea,0.3094216667161476,0.24697287949410682,0.27495750823857734,0.2275606821087698,0.29798674405486447,0.22697668487433997,0.27574963631505506,0.383579068075884,0.3668180165068432,0.23195213460796246,0.22859258310229705,0.2382808093103346,0.24825950776356026,0.4760313065938307,0.28533737345248344,0.2601000504705638,0.29471042514027845
archaea,0.30058279089756085,0.24024634678387705,0.2698922232820538,0.21915370169770534,0.29219731035711666,0.22029340879741535,0.2688096810372839,0.3742300207191248,0.36003643025434795,0.22567104225699866,0.22184575971824538,0.2331370315631817,0.24935420153337828,0.4715176089268099,0.2794321632094029,0.25368524400001397,0.2884220971388042
archaea,0.3089098518053801,0.2462580434579875,0.274126134985969,0.2275284530948458,0.2966756356345324,0.22738305567433553,0.27487140004917215,0.3816077696201029,0.3661712716081829,0.23252799844005664,0.22844602625480576,0.2385849660457979,0.24813564512983985,0.47562906411875916,0.2838272977372343,0.2613127686451383,0.29396507507227454
archaea,0.3155077205640158,0.2525542146855409,0.2779104501916725,0.23500864711194974,0.3004403890740875,0.23443926727776096,0.28021515876977265,0.38920436110769113,0.371121244054106,0.2388411863093254,0.23516315049540246,0.24303930390448375,0.2511688235426191,0.47837716539843134,0.2890283683201139,0.2668744465528927,0.2988502117070116
archaea,0.308456533321852,0.24607380305974022,0.2744514283729284,0.2272303842824987,0.2969442227820455,0.22618016075620068,0.27470902427174726,0.3824217830724512,0.36603887961195736,0.23085142661158892,0.22882430663528372,0.23770181403288518,0.24899297861587094,0.4753522556642965,0.28464713765210514,0.25989738240490357,0.2936676420899467
archaea,0.3201823798501564,0.25646790669875497,0.2819248730820851,0.2385530951070049,0.3023055649372351,0.23804996396614161,0.2837117146429058,0.3942704363925075,0.3747928908284897,0.24551035059582016,0.24062659547311097,0.24635337554794412,0.2574572563803771,0.48102994926819953,0.29311274696166206,0.2710393741722264,0.30125078909257447
archaea,0.3035912944466034,0.2412683734594747,0.2706915371857428,0.22115450953087037,0.2938181804868277,0.2208212289138979,0.2696187986060152,0.37719183086819646,0.3623711968383763,0.22525391894782704,0.22302147877934433,0.23390016051851298,0.24870562662107223,0.47294512505432995,0.28134282183072695,0.2550565423716048,0.29019539951535855
archaea,0.3022765344731594,0.24518664585886768,0.2746502149905273,0.221516014203033,0.2935951381438392,0.21911454240056707,0.26752499653557005,0.37679042475625346,0.35989135155860175,0.22726415801130456,0.22120863279610087,0.22995245773762685,0.2559697147611159,0.47376410439221167,0.2804386286635429,0.2519656661523478,0.2892013105583584
archaea,0.3168016769520279,0.25389726404925517,0.2788542614291331,0.2346598849681447,0.3014639602698758,0.23305975096861914,0.28117152859241096,0.3910930635376129,0.3726253844593636,0.23858542055245718,0.23456822149884815,0.24174772443024706,0.2517631882787078,0.4798062098416977,0.2902754246783062,0.2667248197308911,0.2992386353188385
archaea,0.31255329604416887,0.2516464563249457,0.2784414189153382,0.23207521628523553,0.2984638694975598,0.23258559334229287,0.27746643252540143,0.3873411958548324,0.368467169636792,0.23981533673464472,0.2324442751345239,0.23697107440007323,0.2541354116983914,0.47747956081650744,0.2860865407314265,0.2658129664156634,0.29594299671913166
archaea,0.30237914277679967,0.2397993420569698,0.2701510016521982,0.22050136579557506,0.29189903409084494,0.2206637562934895,0.2697823909328991,0.37563126279663056,0.3608992565672901,0.22478590877110563,0.2236984174575152,0.23378909007133927,0.24676567809578231,0.47218581413391725,0.27901324355975865,0.25447059075966105,0.28891807559004257
archaea,0.30385436557324425,0.2410133578667533,0.27044506111759264,0.22325486275222686,0.29323741607897874,0.2224592945910661,0.2706431138367827,0.37642643143366494,0.36193905322144965,0.2265758746840512,0.22506733410627475,0.2365424068293058,0.24662374845573612,0.47296796764561905,0.2800608006573925,0.25647267088856684,0.29030735592746587
archaea,0.29861698055651087,0.23735940047136908,0.26749394273234745,0.21774512543589664,0.28925906064262413,0.21876943331470358,0.2669945946050972,0.3711749836303192,0.357741887535921,0.22276196832539621,0.22125961641737718,0.2327579171937024,0.2461523963852636,0.46879535664531324,0.2761149841354963,0.25242922177468713,0.2863134895884944
archaea,0.32588068865843206,0.2620778977305101,0.2843941706280476,0.24282066615880515,0.3051077154569521,0.2436761315841061,0.28679519941282317,0.40067037654919657,0.37958310690306496,0.2555377134290355,0.2439395605171788,0.2461376152803212,0.25827509454931546,0.4831097825840559,0.29650959400618915,0.2757770566046059,0.3045618321583466
archaea,0.32030905371753826,0.25733102098897187,0.2829104411241551,0.23824870866291384,0.3030549626467449,0.23917242733540717,0.28233191035218785,0.395638562789043,0.3743992351476343,0.2461864105300605,0.23876331595774566,0.2432799715403771,0.25778192813945217,0.48146655994308074,0.29218116328708643,0.27120241906794734,0.30130914265385983
archaea,0.3206640759457046,0.2600212512284307,0.28343950633296583,0.24009181300374405,0.3032161190068792,0.24072929105570812,0.28576417122703396,0.396565881302411,0.3744236976139759,0.2546415975336602,0.2416045690508817,0.24627280391501505,0.2568106196279539,0.48181922487890294,0.29375682807955744,0.2734643992038272,0.30125960919689315
archaea,0.31747797778061093,0.2555429874315466,0.28201597815419555,0.23434253370724745,0.3021754632004341,0.2343763075642557,0.279486499067521,0.393639203256709,0.372869307652851,0.2430790487231412,0.23443375055360205,0.23953073622851517,0.25667152425483214,0.481109146003386,0.29040903066655205,0.2676778158939494,0.29983018207801987
archaea,0.32031913180292126,0.2571736518044079,0.2828578153842342,0.23906888022724704,0.3037758148639106,0.24001305298665246,0.2838801273553934,0.3956565368748374,0.3748128693368352,0.24675429576679592,0.2394069954877486,0.24238655087401975,0.25908646043682404,0.48133698385758,0.2933703341220778,0.2716426120244304,0.3015973934265786
archaea,0.3171049813858968,0.25582790248434695,0.28201775212590846,0.23640078696093,0.3025812275164322,0.23503269102797644,0.28140152901737037,0.3917307024159376,0.3724768542680127,0.24135903289969848,0.23703252822142382,0.24158763574672273,0.2602438822398865,0.47899769535007597,0.292663833265463,0.26693559966226565,0.2997211192277781
archaea,0.3155222777396376,0.2531920474259866,0.2786690750048032,0.2339741517944452,0.30060355303300085,0.23338887979062378,0.28021854526423395,0.38979425923002525,0.3709946183595807,0.23878627753078444,0.2335612785872138,0.24127640289571659,0.24987691124107325,0.4785845955285025,0.28903137407030766,0.2663383755873486,0.2985943610459465
archaea,0.3004367223791061,0.2400024504519788,0.26841426304423893,0.22037268136837093,0.2915750397903921,0.2201400966615279,0.26832637664153774,0.37433080866093404,0.35923154768426396,0.22419703518872602,0.2230851545901171,0.23079699772508522,0.25667471310273166,0.4691406806837232,0.27897806727668784,0.252401266223936,0.2880030347905276
archaea,0.29814522040093216,0.23967371731151105,0.2717300711325185,0.21822986311911646,0.29017127869024884,0.2188908381620703,0.26735196298798836,0.3732651793432556,0.35871609302212015,0.22457619359088918,0.22022752893617564,0.22455318551505457,0.2548214831569146,0.4690844241430783,0.27749195069510213,0.2525084672066834,0.28608523224304794
archaea,0.32079880156045293,0.25687715994642785,0.2822915412209924,0.23930665420191238,0.3028331563408911,0.23867618027951473,0.2848264561733869,0.39448969612039864,0.3753425807322743,0.24609658678286128,0.24122133494792664,0.246756202946468,0.25759105987453607,0.48160920798619095,0.29351642015451257,0.27179105403561016,0.3015061691901775
archaea,0.3138043135884461,0.2512078392410241,0.2773752082278808,0.23259191700891252,0.300205446285434,0.23072178255974554,0.279110179385479,0.3878566514606118,0.3703388688387662,0.23620230739214854,0.23333814908181366,0.2405468851616381,0.25029461404776193,0.47819562216061795,0.28820795520612796,0.2638778103907867,0.29743149048067535
archaea,0.3218792213087403,0.2589109955091242,0.2838414695037921,0.2394330891430906,0.3041743856892123,0.23953621946922918,0.2836505135108672,0.39753627798516095,0.3765374514876787,0.2473123674694775,0.23949208080079692,0.2450774029400403,0.25667213391860694,0.48252436028524537,0.2941326335510654,0.27247276806787124,0.30227992687164884
archaea,0.3218888747837532,0.2585740486867971,0.2832860693253844,0.2397424934251924,0.3036569541299218,0.240554596449335,0.2847270948383879,0.3968917828614103,0.37621707697562046,0.2491954318482042,0.2405925036088982,0.24567599393845074,0.25535949416976905,0.4818273032107833,0.2937535554237109,0.2735430796515831,0.3021904331415684
archaea,0.29737600776609957,0.23999612406201856,0.27128232207800057,0.2178692171479435,0.2878457341124324,0.21897859185951282,0.2668241044227475,0.3722776202807566,0.35723124681635254,0.22513599119557573,0.21962586618464192,0.2240656633676745,0.253400113255619,0.46774570646526015,0.27496846355507076,0.25221155153975194,0.2850854617655609
archaea,0.32018793997454337,0.2572830708090351,0.2824787020026268,0.2382999010749498,0.30356176849100003,0.23921140560253576,0.2823671583844428,0.39561302917637164,0.37459344996475136,0.24594838748930306,0.2383281013876748,0.24331631080725394,0.25829049044362173,0.4815157234617672,0.29266488285054343,0.27117532143740486,0.3013013569082754
archaea,0.32013974880594376,0.25742735575893566,0.28200152224715336,0.23958185418749747,0.30262575995977914,0.23981105427917748,0.2838635982757176,0.3943650087983092,0.37462991238932286,0.24797906561024888,0.24041761438047665,0.24560782816762408,0.25627810571005616,0.4805762194270392,0.2927608302997011,0.2723658606980923,0.30114482761831163
archaea,0.31756442239033955,0.253699033777127,0.2800814826866238,0.23600114951609266,0.3021450027266345,0.2351748871188173,0.2823362286878109,0.39197480649933264,0.373028085842289,0.24100587205606322,0.23681214478612822,0.24434637598633369,0.2567525631871194,0.48031701269316174,0.29189225424888,0.2684876367459952,0.29970383626936137
archaea,0.30048653654831026,0.23973079614586734,0.26961952261230604,0.22024909437619897,0.29192222525735595,0.22106591085281244,0.2690367571814655,0.3750022961017229,0.35949309184466144,0.2253148325801132,0.22271841288989996,0.23347532623902092,0.24899904778439516,0.4710925237150274,0.279547570191089,0.2542966729337899,0.2879462658868019
archaea,0.3023257991830488,0.23985575422832292,0.26923201702266,0.22133424907680596,0.291391308797594,0.22167494357882303,0.2694724935340582,0.3747306345335642,0.36079871647752415,0.22599072810869406,0.2243832302882992,0.23454185879981818,0.24703861036015623,0.4714878137942545,0.27845708397312685,0.2550402237936625,0.2885845231457806
archaea,0.303994193064121,0.24333370909780783,0.27238983456281635,0.22317792067848485,0.29448781010879754,0.22389090551026256,0.2719551392207378,0.37847859379768656,0.3623673711792314,0.2287597297795179,0.22528178762111925,0.23540113774150886,0.24798805618870343,0.4730928807296063,0.2820831832566682,0.2575530034121247,0.2906943302639791
archaea,0.3044491442549163,0.24594241486229584,0.27534781350155296,0.22554406794193646,0.29444254655550545,0.22446699389957964,0.2720228859328182,0.37943760480041305,0.36269613812922624,0.2313075179872062,0.22649209638920403,0.23095598839013526,0.25559696140737015,0.4739448244568633,0.2819429051261256,0.25781201511472956,0.29080468462736037
archaea,0.3166232641451868,0.25795191276191604,0.28331059867922487,0.232953958878004,0.301033196531735,0.22911264802519474,0.2803143484208765,0.3919564596927377,0.37178265276998634,0.2448475006643243,0.23298940144643587,0.23952070231381697,0.2555081834912949,0.4799856309112561,0.2909466867440235,0.26319997637958015,0.2992293838022971
archaea,0.29882418175798103,0.2407226409288903,0.2713167693776785,0.22137557361163307,0.28971483351824284,0.21967171728079887,0.2656154066986094,0.37320041081282584,0.3570760542299156,0.2245238210088705,0.22124162103956607,0.22501509170464376,0.25071758772507013,0.46912323869620787,0.2766753197123186,0.2520101588598024,0.28665528017650155
archaea,0.31088521643957934,0.25042723021003044,0.27819477369753864,0.2307256997784268,0.29899736856940945,0.23077761747388106,0.2778200752927402,0.38572125741495683,0.36778983177863867,0.2384790205907593,0.23184257991115334,0.23691986522246436,0.2522175824663925,0.4771556404922558,0.2862536366530207,0.2646828531062669,0.2960516013231751
archaea,0.3111058089033229,0.2508289543878896,0.27822665987068074,0.23047118367556665,0.2979606493390164,0.231327837475031,0.27672768521373664,0.3859927120185109,0.3673129987499297,0.2397511274017482,0.23090968201947007,0.23611268547928743,0.25403458818624064,0.47700132141234963,0.28554634891469005,0.2651449154161339,0.29514422577681526
archaea,0.3111014942266169,0.25076651288579616,0.2776980622232834,0.2306399028319376,0.2975390086471607,0.2310885496271931,0.27686410997838495,0.3858662026073491,0.3670268024101392,0.23861480130355978,0.2306707073938518,0.2351590363575629,0.25436174816593643,0.4760811246704081,0.2850268552137225,0.26450921939085326,0.2949809046172142
archaea,0.3133344187901788,0.25260561962494815,0.279508346646922,0.23240056523515334,0.2986979121977027,0.2315461794659792,0.2795058353071766,0.3870451702123296,0.36840977363202093,0.23954958284554045,0.23349805007024788,0.2425066853956804,0.25734619195090497,0.47765723812063055,0.2882967800857455,0.2652393327705142,0.29642096416192615
archaea,0.3080270978865553,0.2472398229494619,0.27608596025023846,0.22891767509227678,0.2967282817987481,0.22869924776900435,0.27455968228639993,0.3829695828460352,0.3649083401540732,0.2343545037244968,0.22984093868610775,0.23392719178046834,0.2584256451406602,0.4753245993448648,0.28451977880727775,0.2616686273306425,0.29328913761566816
archaea,0.3173986707806615,0.25601223467493944,0.28209780505209964,0.22742192317599583,0.30309967137311417,0.20431483067595502,0.27879786287810826,0.3931689154655063,0.3725921334820205,0.2304836355511047,0.22564104455669362,0.233876521653945,0.2661760081084491,0.4795901536205641,0.292798472465664,0.2502812116357491,0.30023814069218474
archaea,0.31112825494846963,0.2490646489933444,0.2766626831092495,0.22893556526778383,0.2978987504706192,0.2283162094943739,0.27627247532733185,0.38529396596875415,0.3677632330071069,0.23564018967258019,0.22911706564145015,0.23914520349976734,0.24823027803720418,0.47680439799047464,0.28577667296742437,0.2623531764970311,0.29535032699650604
archaea,0.32305349686934837,0.2594111767439217,0.2831335934130956,0.24101086761894994,0.30364178525702096,0.24049637605001128,0.28549670888784145,0.3968339133312607,0.37726909563781386,0.24808901547441156,0.24173461351564202,0.2467708991472192,0.25725064267781866,0.4813952710947085,0.2946078578854646,0.27311584246788284,0.3027716212195668
archaea,0.31550225750626576,0.25419107173751176,0.2812734917678976,0.23102132184923713,0.3016346825635391,0.22975891872562912,0.27861613105223215,0.3920385330062369,0.37254747856938353,0.24313549171380117,0.23038724884028972,0.23937119506721996,0.2554939797281194,0.4808011174490154,0.2902560548476802,0.26502567285016354,0.2996137206979667
archaea,0.3223792377778658,0.2591527176984215,0.2834743899399956,0.2407812161265445,0.3038459089238465,0.24147220288711632,0.2846040796188037,0.3974030675612592,0.3765877956409923,0.24952403110181598,0.24217883287079323,0.2464648936271563,0.2569755705233727,0.4824226202683276,0.29431549981372407,0.2735764430870563,0.30252969258701945
archaea,0.31515216968472815,0.2517016315655541,0.27765537711859795,0.23380836637821473,0.30039492234361453,0.23334406317962783,0.27925226125746266,0.388833061923176,0.3710898163742451,0.2379572301463492,0.23440970460688962,0.24129747234309712,0.2507028492626816,0.47897289940611726,0.28866453731091396,0.2666610765992259,0.2980571773679751
archaea,0.3036617025673687,0.24261614994484434,0.27196915209708705,0.2217172965520601,0.29457642479065116,0.2220419707084678,0.271341800893287,0.37839310846114377,0.3624383213706738,0.22735442098564754,0.22381327563739803,0.2340881541588123,0.24882559091248654,0.4730983297353565,0.2820828387137583,0.2562057602891323,0.2906151967854317
archaea,0.32145557052896967,0.2578782822550864,0.2827713147194676,0.24049222203242748,0.30313961559357555,0.24022107116339875,0.2858957528136377,0.39527573746212874,0.37574558257429724,0.24773884260449758,0.24212738078162133,0.2470650389684714,0.2575017449290718,0.4817304476105589,0.29390309214965593,0.27255888773097353,0.30196795130826176
