Domain,blzpack_comp,bsc_comp,bzip2_comp,gzip_comp,lizard_comp,lz4_comp,lzop_comp,snzip_comp,zip_comp,xz_comp,zstd_comp
archaea,0.6969291414890757,0.5145537509435198,0.5362495888096158,0.573633448853376,0.5565504505008674,0.7636027238888987,0.726109668058458,1.0001323998913503,0.5737719910077269,0.5308607767369296,0.5389003165312867
archaea,0.6995864732595336,0.521323830280896,0.5385237413113667,0.5796170289754043,0.5517284535837795,0.7734837082655416,0.7374666121090642,1.000130990123215,0.5797480190986194,0.5222251979604449,0.5325072741668672
archaea,0.6827218630897515,0.507666815919437,0.5339236746512575,0.5662925929011999,0.5533609407710611,0.7502638833187396,0.7136621641920788,1.00012513013967,0.5663496799234458,0.5292889580724653,0.542823772074009
archaea,0.6491315563666602,0.48898842776962903,0.5249069281705901,0.557678896781755,0.5280967142095795,0.7355420881747896,0.6982968854219287,0.9983206752589848,0.5576834800134575,0.4934565057756597,0.5174213649923882
archaea,0.7084813410496906,0.5213763054613184,0.5390086254684139,0.578825472848622,0.5645962216457128,0.7716457127652497,0.7351698485554004,1.0001297146278187,0.5789363400518859,0.5365130047229428,0.5492777001707355
archaea,0.713534961950168,0.52488689356043,0.5409427926968661,0.5807295311026411,0.565604994502223,0.7762659011790884,0.7384918272176902,1.0001256013872653,0.5807723398799616,0.5399060379933331,0.5535726858270351
archaea,0.708613595916677,0.5214118417970104,0.5388258785347739,0.5788193945239895,0.5646324705742187,0.772094467225674,0.7354598062930418,1.0001294510987018,0.578934525810888,0.5379643986566871,0.5487443529822154
archaea,0.7156217310045622,0.5232196760332039,0.5406132054414493,0.5815741065877176,0.5669405125094518,0.7763877108552394,0.7399774584571515,1.0001297818514348,0.5816661504539834,0.5395740301913086,0.5531472789301926
archaea,0.6901790347238909,0.5111742602324213,0.5345159863625758,0.5712813119229952,0.5587067431421099,0.7580771092561057,0.7211052721390488,1.000126066076733,0.5713520064356384,0.5353991453973693,0.5461468008121163
archaea,0.69901650044255,0.5134577443601015,0.5366377072444706,0.5731466622747644,0.5546999122507066,0.764175010203185,0.7282856633173341,1.0001285620336535,0.5732158879851933,0.5322483407700257,0.5414211277628951
archaea,0.7159842391008298,0.5243212255940817,0.5416623650168219,0.5837908645927095,0.5682530459571841,0.7794714028912275,0.7433484388253513,1.0001296979852714,0.5838961793567499,0.545169398538563,0.5530498481236592
archaea,0.6277308336759996,0.47621016131010874,0.5135083923937281,0.5391251442443812,0.53166112201306,0.7054513326641921,0.6682258892900398,0.9796468643740337,0.5389921134006257,0.49644601974486957,0.5206108099521658
archaea,0.7051505853135845,0.5179918562929894,0.5388313742466491,0.5789954992716947,0.5533405214536801,0.7734372818629964,0.7358995682436974,1.0001255352279323,0.5790379400071166,0.5276723646704555,0.5424683219000226
archaea,0.6975628490833218,0.5147558717364114,0.5367801261802005,0.5745725235664499,0.5604924383278307,0.7636396815320916,0.7269327994651301,1.0001258296304365,0.5746357513906991,0.5378559382195295,0.5486425424346343
archaea,0.7129859450678312,0.524027049914702,0.5405212051292636,0.5811810963003294,0.5649174522381115,0.7765474427878237,0.7391785278750018,1.000125408777945,0.5812263952005481,0.5399664609620549,0.5532734034090212
archaea,0.6184100971975481,0.4719347725007458,0.5090948180177705,0.5337025389925574,0.5261506628782457,0.6974167371111955,0.6597417945640358,0.9202248309490325,0.5334589249560636,0.4883901691877221,0.5159244389403362
archaea,0.6218467452660175,0.4731061804959451,0.5103569637397838,0.5357636287722047,0.5298150108856687,0.7003295210388093,0.6626977187997463,0.9614371992578364,0.535589727091027,0.49570461474944294,0.5192614984422966
archaea,0.6619881962467187,0.49671601549509803,0.5268422797657542,0.556949157765966,0.5474993450920177,0.7344674964321806,0.6970820680477976,1.00012576221596,0.5569879303068548,0.5216745959826676,0.5356955918106429
archaea,0.7086408146293318,0.5215172174294488,0.5389876763781255,0.5786636158429594,0.5644476988594824,0.771668578191256,0.7350084305088463,1.0001290850270508,0.5787767080348004,0.5365847528878491,0.5487604410367013
archaea,0.7223678153438119,0.5275580907446085,0.5430357064335873,0.5865897597121404,0.5677446906402186,0.7843252311568563,0.7485944515398492,1.00012570501009,0.5866401907735007,0.5423868102154946,0.5560938733216456
archaea,0.6332876426464443,0.47997818351016436,0.5155013658416836,0.5417453500011041,0.5352122151800246,0.7102873206375194,0.6727367317686199,1.0001249689075646,0.541698272672912,0.5032049389081792,0.5233627660789191
archaea,0.6963557770493577,0.5144059816850621,0.5368474437019368,0.5745359139465023,0.5610071356241938,0.7633856770221406,0.7270154630548451,1.0001278022243674,0.5746045484744032,0.5385085345175888,0.5486847021075534
archaea,0.7106300338823589,0.5234912744273302,0.5408071587342957,0.5804760764553275,0.5649016337978826,0.7747183356747972,0.7380717780504188,1.0001278446313377,0.5805456493624367,0.538074744610925,0.5513193777851235
archaea,0.7111187977390462,0.5206102459133138,0.5392504995177771,0.5799208096460851,0.5642015650878786,0.7736889438708864,0.7357141985130444,1.0001318482768162,0.5800860269312313,0.5395622148882748,0.5448906758038065
archaea,0.66469133710224,0.4976043679528721,0.5279458169003965,0.5579592211417368,0.5485934450005495,0.7368516550216169,0.6989318667877531,1.0001243407636917,0.5579662824690576,0.5211584997810988,0.5378768062414765
archaea,0.7081917081507413,0.5194981358029289,0.5386081213610915,0.5789798848791065,0.5612851166312862,0.7715181309200154,0.7348809686376258,1.0001266247067149,0.5790638875440186,0.5371585581335684,0.547204532005843
archaea,0.7069036758057178,0.519195297783228,0.5385978266990896,0.5771099134944484,0.5630403433139644,0.7700139398529829,0.7330122674502851,1.0001328810316124,0.5772377323915232,0.5385503691877995,0.5460296729671259
archaea,0.6558173001342315,0.4932381268732772,0.5252505357550395,0.5536084378749289,0.5452388493610435,0.7293341611410161,0.6917704578148708,1.0001237594784709,0.5535868249930337,0.5158742758076463,0.534718135858061
archaea,0.6434064437718697,0.4865615151894275,0.5199290898521363,0.5474738714220411,0.5391425046174296,0.7192080225889778,0.6817387587513053,1.0001238988827592,0.5473758731614724,0.5074449899563143,0.5283222546325005
archaea,0.6864750502527517,0.5086066116686218,0.5332823926261406,0.5696456101077626,0.5550388102913028,0.7548479746269201,0.7174864216777027,1.0001267118093486,0.569723557069271,0.5318609165103567,0.5421314846208342
archaea,0.6927380043354118,0.5154131488189803,0.5359842796087273,0.5721129523140893,0.5563744666683554,0.7613026501018714,0.7240246228227946,1.0001346221352083,0.5722598786229458,0.526291485873723,0.5368506381885362
archaea,0.7084953118483315,0.5214561103301816,0.5388962977074998,0.5788507120189346,0.564572574098198,0.7716132974277383,0.7353421243686056,1.000129296757226,0.5789657060375293,0.5381514110795879,0.5488876188056985
archaea,0.6720736840003689,0.5019617946784833,0.5288398553776562,0.5711108977290337,0.5345716993885969,0.7535368871590151,0.7221795458067412,1.0001302475749707,0.5712073950199792,0.5081423748601265,0.5192305315527127
archaea,0.6899290782157236,0.5115017899172141,0.5359409622145954,0.5706452511247813,0.5585262789969075,0.7582215774715528,0.7209165981698017,1.0001239692613066,0.5706797067647433,0.5331601789419916,0.5480160655637547
archaea,0.6789674093917817,0.5053875989695255,0.5294320063439106,0.5723946413677208,0.5416719738026075,0.7566176561222435,0.724145174478086,1.0001283984501794,0.5724989009092665,0.5161206822169173,0.5265024673046187
archaea,0.6851377387140527,0.5098699114262844,0.5337648388838467,0.5695721277233269,0.5530812622948684,0.7568992396180285,0.7196950945013079,1.00013461930962,0.5697190509483424,0.5234461964254955,0.5333407156825706
archaea,0.6951146723965561,0.5127332185156477,0.5356311792059045,0.5730180009314212,0.5602898871692414,0.7607665140738054,0.7243236790665055,1.0001264408166664,0.5730973209468454,0.5378965117256187,0.5472723731527664
archaea,0.6698732921901764,0.5001024480997927,0.5295879218698918,0.5618659031778945,0.5465205438036203,0.7424129213918007,0.7050817444771368,1.000126124993967,0.5619084760549194,0.5189173831203778,0.5343444733120424
archaea,0.6218108229034097,0.4739350529601955,0.5100814859864481,0.5355051960289821,0.5269965047599942,0.7000948961142271,0.6624109498534632,0.9248121537905603,0.5353287886142383,0.4869610397500489,0.5151446161089872
archaea,0.7035270838242722,0.5174351272547102,0.5383158340903024,0.5782777540187612,0.5526370382405288,0.7710731101119642,0.7347394941321197,1.0001257698648691,0.578322064398199,0.526408202880667,0.5410608397174967
archaea,0.7099785882649298,0.5213609946560628,0.5388696763049463,0.5789905896324019,0.5648523669863432,0.7728398438202854,0.7347118412292855,1.000133868326826,0.5791366932364107,0.5385537182647498,0.5464656242690321
archaea,0.7323905903578485,0.5304246366776145,0.5449558380396368,0.589997861252459,0.5707025468036312,0.79128195680577,0.7556140005378632,1.0001295953955518,0.5900838346684624,0.5464707489216265,0.5562772240327462
archaea,0.7215705267890564,0.5259449893060093,0.5428242103041929,0.5844189032853933,0.5642164332227351,0.781740262742391,0.7464683851278773,1.0001256557160627,0.5844684763210551,0.5376643730522038,0.5529333982289436
archaea,0.7125559955206427,0.5221301237910244,0.539359777317807,0.5810546627781856,0.560160287488946,0.7752510678579383,0.7396406331287548,1.0001257223703046,0.5811109818490461,0.534915121755858,0.548674610310429
archaea,0.6823507276587992,0.5097747886310219,0.5321219623642266,0.569813732487957,0.5469760274279434,0.7568756514285885,0.720359065944732,1.0001328988982832,0.5699615638467213,0.5176456885506853,0.5278244002377248
archaea,0.6945960985856375,0.5132690251402112,0.5350840507704259,0.5736351602102077,0.5559741475745783,0.7621876940783664,0.7260934387030484,1.000128388477704,0.5737077110955373,0.5333697986997817,0.5435292017313452
archaea,0.6391849150979214,0.4834406449455178,0.5182953630313251,0.544670241901345,0.5383018648754632,0.7151783758330975,0.677221482903814,1.0001238001018153,0.5446042879428212,0.5084884927493524,0.5274096387890355
archaea,0.7240417694360809,0.5271809382241361,0.5431393938838147,0.5864669928332011,0.5672463160369474,0.7853907849964505,0.7497118565856559,1.0001275542637096,0.5865511953210095,0.542849270460475,0.5526688645461256
archaea,0.7117564734959485,0.5207546067931297,0.5393970237039972,0.5801445391121168,0.5655475487793432,0.7730977881135873,0.7372024486135299,1.0001276449301812,0.580229218591943,0.5428096484550167,0.5522582932704841
archaea,0.6891195451650812,0.5122320043242581,0.5334101458124069,0.5710176231023926,0.5601686810794013,0.7595845998638822,0.7208588554284101,1.000133491772749,0.5712397446586878,0.533901439303917,0.5395026227850761
archaea,0.7075897393593287,0.5205464042386451,0.538577894101369,0.5766064592090412,0.5636977903100615,0.7697527832044067,0.7318104608739018,1.0001334888203113,0.5767586964591715,0.5368110420752262,0.5448293705402173
archaea,0.6213773501058875,0.4731476796712634,0.5100266711710609,0.5362308796750521,0.5259889605505044,0.7010217765888843,0.6634473929107885,0.9422912896012428,0.5360509143894086,0.48935276432204,0.5153500127475411
archaea,0.6428230461949186,0.48603478549440426,0.5204966269512047,0.5462958376775989,0.5396853307048979,0.7179503094437937,0.6799849364395761,1.000124136615906,0.5462655000507691,0.5108813018680548,0.528392303901295
archaea,0.7261769858536405,0.528416573915597,0.5422238736209233,0.5856907797030396,0.5705715147174371,0.7854603311241205,0.7490195287236893,1.0001311404850852,0.5858045468759983,0.5386870035295845,0.5542944025430045
archaea,0.6566056622059501,0.49338724045775373,0.5260139401474289,0.5530856281387357,0.5440267349316208,0.7292030915017964,0.6921031120595981,0.9974731035427945,0.5531198911415454,0.5176826462785484,0.5321005178608139
archaea,0.6159607798828756,0.47072080153356505,0.5073601656323551,0.5321063464156123,0.5267165767481061,0.695364836257118,0.6566590756926732,0.9139268670856844,0.5318704485647258,0.4917737304458622,0.5159635663785253
archaea,0.7081283581959047,0.5216636880805875,0.5389653951285909,0.5796414329662686,0.5646199351689973,0.7726746990526979,0.7367703901178626,1.000129215096015,0.5797337294634222,0.5407719776176136,0.5501473586442713
archaea,0.6290937116367038,0.47705130818990554,0.5130998933037456,0.539477694441914,0.5333096837494744,0.7063809372786366,0.6691678672204396,0.9933358621679117,0.5393697289503843,0.5004489725685713,0.5217443624581494
archaea,0.7110556252209541,0.5204444410930139,0.5392944637373488,0.5799318407737309,0.5656776644353532,0.7728451619857285,0.7363347759763346,1.0001286357908241,0.5800218858273077,0.5420144453557378,0.5517916526017476
archaea,0.6237899826809249,0.47349197709946894,0.5085324932602823,0.5360197127454096,0.5285934603681949,0.7003865473181621,0.6639950795990921,0.936412913079759,0.5358468404896903,0.49255746896615665,0.5174429344614206
archaea,0.634373731391581,0.4800755546750187,0.5161310109336332,0.542254880737004,0.534960735758621,0.7107826276937742,0.6730360261838781,0.9978208043331639,0.5421472382107816,0.5011058972270673,0.5243715851938703
archaea,0.6902936052323423,0.5124082483648931,0.5349891468882987,0.5718418872990032,0.5539228286636392,0.7567974752234884,0.721365635621055,1.0001328078142404,0.571984691400337,0.5276782909205152,0.5356953131693942
archaea,0.7254688916466436,0.5283755357818675,0.5432590499828374,0.5862082926271134,0.5698914794180551,0.7847732333500559,0.7489970867548561,1.0001276195002597,0.5862954259410837,0.545607688854857,0.5548913473978824
archaea,0.6139688793258562,0.4672010885863372,0.5040175358363822,0.530656225634259,0.5245229937623703,0.6919218197085107,0.6554374962514244,0.9063656435554489,0.5304539899838061,0.48976488934205004,0.5139825616265818
archaea,0.609677198452924,0.4642935204233352,0.5016830032710732,0.5286440759054081,0.5227527670915215,0.6886418620445756,0.6518904589164652,0.9003107847855228,0.5283831029886183,0.48810077944786684,0.5123887089345232
archaea,0.7131635447074965,0.5235762053311026,0.5402443323057396,0.5814005914583412,0.5649189058491273,0.7768379768512429,0.7393979960690451,1.0001259375569325,0.5814442886533623,0.5395021522549209,0.5528504128488577
archaea,0.7162812191915873,0.5245789516924088,0.5413649153795597,0.5840325131449228,0.568115860170884,0.7797927620768978,0.7439620645744331,1.0001283683864608,0.5841367482747288,0.5426737594479133,0.5528359143936904
archaea,0.6759554697752707,0.5035392021897701,0.5293682021771404,0.564015642527375,0.5531213294770477,0.7465052889975303,0.7091958404471393,1.0001297420429665,0.5641316066542742,0.5284358965232577,0.5375522843210759
archaea,0.6674207478985213,0.4999091284724556,0.5290975801130943,0.5595610169498266,0.5498439276543334,0.7394486623591839,0.7016767288158983,1.0001244760968113,0.5595832874336012,0.5260701862249899,0.5397937753202475
archaea,0.7344357427363903,0.5314117182036547,0.5450745581457977,0.5896304887000864,0.5731282278486511,0.7909101175816491,0.7548776620928405,1.0001294397171439,0.5897182297164054,0.540038136936796,0.5591079084192283
archaea,0.6661234782070288,0.49876426451889877,0.5297486091297853,0.5612769184447459,0.5425321221363087,0.7417542978143057,0.704655247471749,1.000124107786928,0.5612906168759741,0.5134287091173745,0.5318552908683791
archaea,0.7028264425870469,0.5180251195637599,0.5382466365708667,0.5770759397488043,0.5634148303758996,0.7686211057971662,0.7312660796495776,1.0001265811469182,0.5771485272426585,0.5401053055021678,0.5506855584856747
archaea,0.712956117429034,0.5226251766718905,0.5393344710660388,0.5789438395707488,0.5659096780883945,0.7740486090189603,0.7366214344908228,1.000137672213188,0.5791235286282216,0.5317508776603591,0.5452883472987192
archaea,0.7278576244826773,0.5300528492424992,0.5442405179508262,0.5873116469798468,0.570060744290401,0.7872901623391347,0.7518832514215918,1.0001286104790035,0.5873848731774297,0.5461336195969659,0.5565287660010393
archaea,0.6868802817136914,0.5053297862734804,0.5314670581586278,0.5751708875787136,0.5364787293455106,0.7629591140599344,0.7302551274634063,1.0001279148705635,0.5752511478896555,0.513187772341628,0.5232428844218081
archaea,0.730381950214364,0.529339625776862,0.5444161487586826,0.5881435075941374,0.5704975240120974,0.7888966898202001,0.7531780717205623,1.0001271228688224,0.5882257635680813,0.5466549237262787,0.5567528831134302
archaea,0.6282230187481813,0.47727874253304603,0.5135716368341403,0.5387826658223885,0.5325588808145815,0.7052521403336691,0.6682434885815012,0.986785455030317,0.5386560527214092,0.49810366479832463,0.5216033424714134
archaea,0.7018413560264862,0.5167111203150779,0.53772009846565,0.5760187619841569,0.5628489435046908,0.7664222156887494,0.7296438442719037,1.0001277302337463,0.5760935862039255,0.5396504121756389,0.5499708639023022
archaea,0.6443793319394123,0.486794916824406,0.5208626909274917,0.5474491796374391,0.5406147238598568,0.7196969518390092,0.6816353663049858,1.000124777141582,0.5474224641285361,0.511833320368454,0.529529830615816
archaea,0.6071281722119181,0.46396533814233143,0.5005244241282446,0.526823198636279,0.5198103376109395,0.6863411481790722,0.6496505993814364,0.8918032517150188,0.5264998303407775,0.48411961134690285,0.5105814131731782
fungi,0.5990761751704412,0.3879801376699289,0.49940472655378226,0.5491557328274317,0.4527237585273309,0.7113993997294694,0.6822086670409139,0.9890858293407763,0.5491419117583298,0.3485377549479197,0.4351826514173112
fungi,0.7145529285108435,0.521572302332926,0.5424436412976311,0.5826316547740981,0.5655034309109483,0.7789956168862743,0.742089441466626,0.9986286106502996,0.5826280153405341,0.5355503340686851,0.5566347407090636
fungi,0.7118397096539488,0.5179553398853548,0.541861128988456,0.5806226437884191,0.5631729168096057,0.775718136636597,0.7396815835463614,0.9986832542048862,0.5806257090972365,0.5340664073719764,0.5541532782238635
fungi,0.7007528904292403,0.5081355116434593,0.5399178454304941,0.5759873379687497,0.5593217828871354,0.7695212632106238,0.7306986406034294,0.9999430127626006,0.5759818230748078,0.500570109906879,0.5464745999166487
fungi,0.6819528698803611,0.5075710467169953,0.534914669073821,0.5658334154534549,0.5562412624983376,0.7512406394309296,0.7129282540771965,0.9996191923066768,0.5658359863938635,0.5315490252755065,0.5474902184073008
fungi,0.7087311021191921,0.5127114133746805,0.5397777832054955,0.5786302913086258,0.55445538732646,0.7736360522279123,0.7384270504183715,0.9997601250304933,0.5786354928714467,0.5246760632522101,0.5454505774639351
fungi,0.7177252126629453,0.5244012105451572,0.5428678279157306,0.5838558247243506,0.5690349933082611,0.7804074343439463,0.7443196726432523,1.000122453616167,0.5838592082543995,0.5448282495363325,0.5602352936967658
fungi,0.7146557287488737,0.5228690214533206,0.542200955201672,0.5822194810089074,0.5683087340756756,0.7775841574969887,0.7412210592629328,1.0001224255849919,0.5822237126441455,0.5468612259057013,0.5604816923894964
fungi,0.7133464849523268,0.5214420527746768,0.5420550393336517,0.5821224000449842,0.5675250048388667,0.7779979790491087,0.7403644144326059,1.0001224260050772,0.5821270090826194,0.5442973486000272,0.5590583770990523
fungi,0.6559837150538858,0.49382138741652015,0.5263915885826755,0.5539145349266652,0.5452317018336011,0.7291576197084246,0.6926171203696917,1.0001225078210374,0.5539019527387182,0.5148247101813773,0.5359961231133389
fungi,0.7060183995780748,0.5192311440351384,0.5400530713900559,0.5778310745804814,0.5654898059344752,0.7707742363383694,0.7338504634149366,1.000122992621624,0.5778412624446976,0.5428244657572595,0.5554343839531394
fungi,0.6844610259257272,0.4864211576160083,0.5356178728586521,0.5689360636675154,0.5281860612636772,0.7550301632391858,0.7228220947108575,0.9976218435254365,0.5689299642625314,0.42381723174239805,0.5160339063935783
fungi,0.6918584039640393,0.5024149432793112,0.5354506847203737,0.5713082880554116,0.5504105573060938,0.7598761718123468,0.7229804017718475,0.9955743319669947,0.571299100739434,0.512408078039914,0.5398941897052641
fungi,0.6905044935905846,0.4934079247948191,0.5336522049215625,0.5759231868073453,0.5466884878371776,0.7648950560328224,0.7291678489645104,0.9987947711917153,0.5759226431768499,0.4977598996354107,0.5327323348511418
fungi,0.7187994023561238,0.5230457881083889,0.5433156039953804,0.5845187600607912,0.5687400240652851,0.78164824185951,0.7454463384872304,1.000122458443682,0.5845214913773132,0.5404349401465132,0.5601573789883586
fungi,0.67842487134323,0.4791678916417189,0.5305813444624154,0.5677694715061553,0.5269238084965313,0.7505664863332628,0.7198658461397182,0.9991904586942207,0.5677602693702353,0.4503408442684591,0.51463952624748
fungi,0.6805740198406602,0.49205418763644154,0.5312816836797252,0.5750470895056465,0.5277102626583215,0.7666476464760208,0.7305256266973714,0.9949768551468319,0.5750328728086556,0.4730906641223418,0.5137245385475081
fungi,0.7186899428004786,0.5240131341060715,0.5434716473703602,0.5841619487683923,0.5690556004510046,0.781195954957578,0.7448347610602926,1.0001223085664392,0.584165404062917,0.5466054444588538,0.5609066870026992
fungi,0.7196516954827584,0.5255649888471979,0.5432779417267563,0.5842039491344261,0.5693790406558958,0.7811698027749467,0.7453446053828575,1.0001230526663734,0.5842202330479843,0.5494417387593572,0.5603099919940223
fungi,0.5956472622093868,0.3895069608473015,0.49363890935783633,0.5492629074442165,0.44227632256924787,0.7149258297259886,0.6903143292120829,0.9939488773827464,0.5492339757840234,0.36287004743966217,0.42519822514197064
fungi,0.7134651881668299,0.5228960971408503,0.5419684740663917,0.579001656631067,0.5644577853956123,0.7737064808916266,0.7390583582562975,1.0001228659186148,0.5790074346499424,0.5407210861294074,0.5548176590070946
fungi,0.7010513470778532,0.5167458665050841,0.5391477604952046,0.575870262397382,0.5642538190176097,0.7682713216514322,0.7290225520864299,0.9985420944188586,0.5758691814441975,0.5385512945315178,0.555188985647544
fungi,0.6913429393403916,0.5110259529485761,0.5359868765092066,0.5703746497256964,0.5586356501047067,0.7585461516106642,0.721320850613089,0.9985650099957609,0.5703770242789202,0.535596879887721,0.5502093421952504
fungi,0.7032745892277219,0.5035259263154289,0.5379574006929644,0.5812889939470843,0.5471482707775432,0.7742760480575516,0.7413512816334927,0.9992433826540279,0.5812887863829634,0.4926601752140995,0.537296124466517
fungi,0.724275991480227,0.527018894237586,0.5445385423513656,0.5866529627874183,0.5715812085013022,0.7856132346247141,0.7494458732050623,1.0001224278614935,0.586656440623221,0.5450401548308376,0.5633602278597606
fungi,0.6879928800938049,0.4930247509964568,0.5366463741722957,0.5751732232127031,0.5416982246486385,0.7675242786303379,0.7286956772958822,0.9949004565691143,0.575163873334924,0.49491363217670026,0.5288713932374685
fungi,0.7177609796789218,0.5243228717199986,0.5429606443153016,0.5838490398400283,0.5695080882089458,0.7803365236371115,0.744023178209288,1.000122387465864,0.5838528225034797,0.5477081920003501,0.5616324608816673
fungi,0.7182595707786907,0.5250473860995508,0.5434071775462739,0.5839789425336556,0.569587671052368,0.7810464436656448,0.7443989510272183,1.0001223316455636,0.5839817286304679,0.5456711378204926,0.5614526166223924
fungi,0.7255248702161662,0.528012144026312,0.5443842452886718,0.5864618276848371,0.5714668039675489,0.7855057721046115,0.7501222129840931,1.0001236757065606,0.5864802882511508,0.544124284199107,0.5622335953657724
fungi,0.7000363253484935,0.5158360455127463,0.538375199892258,0.573184577662826,0.5610714779480452,0.7653005998601,0.7274089331025156,0.9993520101546429,0.5731971869049175,0.5401284211064762,0.5519388095838109
fungi,0.7034331167613128,0.5162860662665479,0.5358708302764353,0.5788565258043232,0.5508155309008029,0.7708241203919299,0.7372739736246131,1.0001242796523935,0.5788762251431642,0.5232184953616024,0.5397040898579547
fungi,0.6471707664442659,0.488430358445748,0.523059360064253,0.5488534824027353,0.5432760430512045,0.7227266139106233,0.6838997168044454,1.0001223870609717,0.5488253579815503,0.513170056194089,0.533177180886653
fungi,0.6822960967577811,0.5057862881490046,0.5352728220753078,0.5674564511461564,0.5544503366404026,0.7530300869900204,0.7143209251276431,0.9999856315185545,0.5674559630448759,0.514032210169578,0.5433491136477328
fungi,0.7198086258830289,0.525331630902961,0.5438700846394814,0.584348408265441,0.5702086262778716,0.7819530514682475,0.745247604661711,0.9996861925460596,0.5843537448121363,0.548145769037714,0.5619229434738168
fungi,0.7075791545555555,0.5135917316911999,0.5402926997147822,0.5803482319812497,0.5547365892763559,0.7763627265042302,0.7396493211652061,1.0001229852332902,0.5803563924434377,0.5298036785564386,0.5450481287353391
fungi,0.6967027041229026,0.5149531113414462,0.5376911994202055,0.5732055534874188,0.5614378094044278,0.7638974118808979,0.7250983128119134,0.9879245054860947,0.5731846829246892,0.5301039983755587,0.5524669300035762
fungi,0.7232229737938024,0.5255200003528212,0.5433691460242861,0.5849495285225892,0.5689318457642007,0.7821104402607509,0.747526342314371,1.0001291004943105,0.5850293142318059,0.5442604205548836,0.555774821474464
fungi,0.7161564470926921,0.5242419353574009,0.5421828687212192,0.5828257748609025,0.5681200568178499,0.7789356086951027,0.7427399407862703,0.9968604555001737,0.5828159789862718,0.5440489273061916,0.5600192683299084
fungi,0.7265764039433175,0.5286913344979425,0.5447968820720562,0.5871469657129768,0.5723108115841453,0.7870126641387051,0.7508205260226445,1.0001231242276163,0.5871617059374097,0.5533338367606063,0.5633430797483978
fungi,0.7096841687152943,0.5210884382439982,0.5413199170737826,0.5801044090208952,0.5671911185806942,0.7744032234589617,0.7365270452107546,1.000123477442813,0.5801190932634375,0.547605421909117,0.5581853780965295
fungi,0.7035029146821641,0.509605525547319,0.5383316492481395,0.5792502788310229,0.5564452046569893,0.7723963055348286,0.7357800373242919,0.9992221571427148,0.579250541013461,0.5173120636956502,0.5447453133578282
fungi,0.6862733776281713,0.4979612896763754,0.534401859882387,0.5687044296088264,0.5350818878326055,0.7524353822887598,0.7220801971793144,0.9981711223443317,0.5686952903712744,0.487590051205616,0.526634749420332
fungi,0.7020758604584197,0.5182754114487141,0.540536593464353,0.5783948350795205,0.5584987038788569,0.7715374139162698,0.7357994652940573,1.0001230333436895,0.5784061326541929,0.5327994081173074,0.5490283741343406
fungi,0.718947315135907,0.5247754200122331,0.5435428112333056,0.5850578125782071,0.5663480329294941,0.7820635491449067,0.7466174845836472,1.000122346443373,0.5850606922095779,0.5377122018354846,0.5572593669198633
fungi,0.69699186914285,0.5142255726169656,0.5381380062935044,0.574037184148713,0.5623317552081625,0.7638241641321861,0.7264092038604031,1.0001226469922522,0.5740433332992834,0.5398881620719855,0.5541263354073331
fungi,0.7210942318648608,0.5244911507070292,0.5428250388529535,0.5858697526333025,0.5661109668898389,0.7841596440764723,0.7482509902729717,1.000127291880668,0.5859468992276469,0.5425334247263321,0.5533181328826944
fungi,0.7075492161957111,0.5213327573195355,0.5412705316071325,0.5797266149516805,0.5631040019800071,0.7738445732360232,0.736352504370798,0.9978068154348431,0.5797274521089312,0.5297662050482368,0.5544500842384833
fungi,0.7236434177936655,0.5269860363500737,0.5445162740464327,0.5862553792440375,0.5717272676188189,0.7855102354609894,0.748407546163161,1.0001231305795473,0.5862667413436548,0.5516361114696073,0.5628977429559614
fungi,0.6369410524060322,0.451304858643396,0.5143044191221626,0.5504041484984682,0.5083384187332304,0.7190020898212853,0.6881974904397147,0.9917149201986848,0.5503777557869753,0.44110437437052635,0.4908743334236929
fungi,0.7130642190656173,0.5221375528225001,0.5423159165634687,0.5810805610590989,0.566792645667455,0.7766883177736414,0.7393953098507166,0.9961078583297512,0.5810762709505779,0.5412050802732122,0.5581019852789777
fungi,0.7156451220698291,0.5227125062137787,0.5426410213999823,0.5821173566539187,0.5683701252630631,0.7782396401501466,0.7413362776064121,0.9990869203302238,0.5821214077070211,0.5480270176849935,0.5598592435631277
fungi,0.7101448382166332,0.5198684912761454,0.5413145977984857,0.5807579523557853,0.5666546541208547,0.7750730628048909,0.7380933613763025,1.000122287932614,0.5807611420056634,0.5409977051820674,0.5577785793349901
fungi,0.7129685197131862,0.520743637507556,0.5416977192920074,0.5849411155143149,0.5578990259332659,0.7822322622687199,0.7474113539767074,1.0001284435758981,0.5850133196713876,0.5379652360567967,0.5454606806638719
fungi,0.7197608005995708,0.5255891190316561,0.5432437215801545,0.5847523081581057,0.569854392827727,0.7819269234785265,0.7456070916421716,1.000123365159663,0.584768273061121,0.5505714508024985,0.5613690468751323
fungi,0.705243274960298,0.5207010116977829,0.5397169270941667,0.576979882699261,0.5502839427267986,0.7690209335942603,0.7342615496369589,1.0001262549494705,0.5770354465134289,0.5242117138411206,0.5396293631775986
fungi,0.7053668387084928,0.5198704996311981,0.5407432193015732,0.577916340577289,0.5663759114843409,0.7723502588786281,0.7323509130499531,1.0001222555673968,0.5779169611639255,0.5375749967542406,0.5572370249069344
